Airline,Source,Dest,Stops,Info,Price,Day,Month,Distance(km),Duration
Jet Airways,CCU,BLR,1,0,14571,6,6,2500.36,730
Jet Airways,BLR,DEL,1,1,7832,21,3,1971.87,1425
Jet Airways,CCU,BLR,1,0,11467,1,4,3022.67,1295
Jet Airways,CCU,BLR,1,0,10953,9,5,3022.67,1075
IndiGo,CCU,BLR,0,0,4148,9,3,1547.27,160
SpiceJet,CCU,BLR,0,0,3873,9,5,1547.27,145
IndiGo,BLR,DEL,0,0,3943,27,4,1709.71,170
Air Asia,DEL,COK,1,0,6151,27,3,2077.09,330
Vistara,BOM,HYD,1,0,12080,12,3,2404.77,850
Jet Airways,CCU,BLR,1,0,13584,9,5,2500.36,845
IndiGo,DEL,COK,1,0,6979,6,5,2201.6,845
Air Asia,BLR,DEL,0,0,4482,9,3,1709.71,165
IndiGo,CCU,BLR,1,0,6284,1,4,1874.71,325
IndiGo,CCU,BLR,1,0,4226,24,5,1547.97,220
IndiGo,DEL,COK,1,0,6442,9,3,2084.71,570
Jet Airways,DEL,COK,1,1,12373,18,5,2201.6,520
Jet Airways,BLR,DEL,1,0,11297,12,3,1914.9,550
Air India,CCU,BLR,2,0,14083,24,5,3728.94,920
Jet Airways,DEL,COK,0,1,7202,3,6,2048.6,195
Multiple carriers,DEL,COK,1,0,11667,21,3,2201.6,590
Jet Airways,CCU,BLR,1,1,10844,24,5,2500.36,1400
Air India,BLR,DEL,1,0,5932,15,3,2028.89,1265
Multiple carriers,DEL,COK,1,0,9001,24,6,2201.6,630
Jet Airways,CCU,BLR,1,1,13469,6,6,3022.67,395
IndiGo,BOM,HYD,0,0,2227,15,6,623.54,90
IndiGo,DEL,COK,1,0,5636,15,5,2278.33,315
Multiple carriers,DEL,COK,2,0,15965,6,6,2232.34,625
IndiGo,DEL,COK,1,0,5054,24,6,2201.6,305
Multiple carriers,DEL,COK,1,1,5999,21,3,2084.71,540
IndiGo,BLR,DEL,0,0,4823,1,5,1709.71,175
SpiceJet,CCU,BLR,1,0,8479,12,6,2408.53,435
Vistara,CCU,BLR,1,0,8452,15,5,3022.67,930
Jet Airways,DEL,COK,1,0,14924,3,6,2201.6,660
Air India,DEL,COK,2,0,10441,3,6,2263.95,1410
Multiple carriers,DEL,COK,1,0,7485,21,5,2201.6,900
Jet Airways,BLR,DEL,0,1,6478,6,6,1709.71,180
Jet Airways,DEL,COK,2,0,15129,27,5,2263.95,1775
IndiGo,CCU,BLR,1,0,3809,1,5,1662.88,265
Jet Airways,DEL,COK,1,3,18581,24,6,2201.6,660
IndiGo,CCU,BLR,0,0,5224,9,6,1547.27,155
IndiGo,DEL,COK,1,0,8330,9,5,2201.6,500
Air India,BLR,DEL,0,0,6961,9,6,1709.71,165
Jet Airways,DEL,COK,1,1,10262,9,6,2201.6,660
IndiGo,BOM,HYD,0,0,2754,21,6,623.54,90
Multiple carriers,DEL,COK,1,0,13727,18,5,2201.6,630
GoAir,BLR,DEL,0,0,3898,27,4,1709.71,165
Jet Airways,BLR,DEL,1,1,11087,12,3,1971.87,810
Air Asia,BLR,DEL,0,0,3383,6,4,1709.71,170
Jet Airways,DEL,COK,1,0,12557,21,3,2201.6,1520
Jet Airways,DEL,COK,2,1,8273,21,3,2648.88,1325
Air India,BOM,HYD,2,0,9736,12,3,1881.5,545
Jet Airways,DEL,COK,1,1,10262,24,6,2201.6,1530
Jet Airways,DEL,COK,2,0,11664,9,4,2232.34,810
IndiGo,BLR,DEL,0,0,4591,1,5,1709.71,170
Jet Airways,BLR,DEL,1,1,13502,18,3,1971.87,305
Air India,DEL,COK,1,0,8372,27,6,2201.6,375
Air India,BLR,DEL,0,0,6121,21,4,1709.71,165
Vistara,BLR,DEL,0,0,5613,21,3,1709.71,155
IndiGo,DEL,COK,1,0,5298,6,4,2084.71,320
Jet Airways,DEL,COK,1,0,15764,9,3,2201.6,1050
Air Asia,DEL,COK,1,0,6253,15,6,2077.09,870
Jet Airways,CCU,BLR,1,1,8586,18,5,2500.36,375
Jet Airways,DEL,COK,2,0,12273,27,3,2648.88,1325
IndiGo,BOM,HYD,0,0,2227,15,5,623.54,90
Jet Airways,BLR,DEL,0,1,5769,12,6,1709.71,180
Vistara,DEL,COK,0,0,6216,18,4,2048.6,190
IndiGo,DEL,COK,1,0,6386,3,6,2077.09,345
Multiple carriers,DEL,COK,1,0,16108,1,6,2201.6,555
SpiceJet,CCU,BLR,0,0,3873,24,5,1547.27,140
IndiGo,DEL,COK,1,0,6270,9,4,2201.6,895
Air India,BLR,DEL,0,0,5911,12,4,1709.71,170
Multiple carriers,DEL,COK,1,0,15077,6,3,2201.6,605
Jet Airways,BLR,DEL,1,0,31825,1,3,1971.87,890
SpiceJet,CCU,BLR,1,0,8479,6,5,2408.53,435
Vistara,CCU,BLR,1,0,9397,12,5,3022.67,1555
Jet Airways,DEL,COK,1,1,10262,3,6,2201.6,1655
IndiGo,DEL,COK,0,0,4729,3,4,2048.6,195
Jet Airways,DEL,COK,1,0,14714,1,6,2201.6,1530
IndiGo,CCU,BLR,0,0,4804,15,5,1547.27,155
IndiGo,CCU,BLR,0,0,4804,3,6,1547.27,165
Air India,BOM,HYD,0,0,2050,1,4,623.54,80
Multiple carriers,DEL,COK,1,0,8371,27,3,2201.6,705
Multiple carriers,DEL,COK,1,0,12192,27,6,2201.6,540
Multiple carriers Premium economy,DEL,COK,1,0,14629,21,3,2201.6,770
IndiGo,BLR,DEL,0,0,4823,9,4,1709.71,175
Multiple carriers,DEL,COK,1,0,14323,9,5,2201.6,375
Jet Airways,DEL,COK,2,0,15129,9,5,2263.95,1390
IndiGo,DEL,COK,1,0,6758,18,5,2201.6,860
Multiple carriers,DEL,COK,1,0,14848,21,5,2201.6,615
Air India,BLR,DEL,2,0,12358,3,3,2370.94,1670
Jet Airways,BLR,DEL,0,1,4030,21,5,1709.71,185
Air India,CCU,BLR,0,0,4960,9,3,1547.27,150
Air India,DEL,COK,2,0,8656,27,3,2263.95,1595
IndiGo,DEL,COK,1,0,14871,6,3,2201.6,710
GoAir,DEL,COK,1,0,4563,27,3,2247.89,440
IndiGo,BOM,HYD,0,0,4784,6,3,623.54,85
IndiGo,BLR,DEL,0,0,4823,1,6,1709.71,170
Vistara,MAA,CCU,0,0,3687,3,5,1387.26,135
Jet Airways,BLR,DEL,0,0,7229,27,4,1709.71,175
Jet Airways,BLR,DEL,0,0,7229,15,4,1709.71,180
Air India,DEL,COK,1,0,7174,21,4,2077.09,1010
Air India,DEL,COK,2,0,11071,21,3,4043.05,1490
IndiGo,DEL,COK,1,0,6979,15,5,2201.6,965
IndiGo,MAA,CCU,0,0,3850,15,5,1387.26,140
Jet Airways,CCU,BLR,1,0,13044,12,6,2500.36,800
Jet Airways,DEL,COK,1,1,12373,18,5,2201.6,450
Air India,DEL,COK,2,0,13801,18,5,2229.75,1100
IndiGo,BLR,DEL,0,0,4823,1,6,1709.71,170
Air India,DEL,COK,1,0,6587,9,6,2427.24,1535
IndiGo,BOM,HYD,0,0,2227,3,6,623.54,95
Jet Airways,CCU,BLR,1,0,14151,9,6,3022.67,1285
SpiceJet,BLR,DEL,0,2,4319,27,6,1709.71,175
Air India,DEL,COK,1,0,14462,3,3,2201.6,1660
Jet Airways,CCU,BLR,1,1,8586,21,5,2500.36,1655
Air India,CCU,BLR,1,0,7662,9,6,2538.47,675
Jet Airways,BOM,HYD,0,1,4995,3,5,623.54,85
Multiple carriers,DEL,COK,1,0,7408,9,6,2201.6,720
Jet Airways,BOM,HYD,0,0,5678,15,3,623.54,90
Jet Airways,BOM,HYD,0,0,5678,9,6,623.54,90
Jet Airways,BLR,DEL,1,0,26890,1,3,1971.87,950
Jet Airways,DEL,COK,2,1,15318,1,6,2895.09,505
Vistara,CCU,BLR,1,0,8452,15,5,3022.67,1580
IndiGo,DEL,COK,1,0,6314,9,6,2201.6,625
Air India,CCU,BLR,1,0,10203,1,5,3022.67,625
SpiceJet,MAA,CCU,0,0,3597,15,6,1387.26,135
Multiple carriers,DEL,COK,1,0,8266,12,6,2201.6,535
Jet Airways,DEL,COK,1,1,12373,18,5,2201.6,885
Jet Airways,BLR,DEL,1,0,36235,1,3,1971.87,435
IndiGo,DEL,COK,1,0,14871,3,3,2201.6,755
Jet Airways,BLR,DEL,0,0,7229,12,4,1709.71,180
IndiGo,CCU,BLR,0,0,4804,24,4,1547.27,155
IndiGo,BLR,DEL,0,0,7303,3,3,1709.71,175
Multiple carriers,DEL,COK,1,0,13587,1,6,2201.6,570
Multiple carriers,DEL,COK,1,0,7740,18,5,2084.71,455
IndiGo,MAA,CCU,0,0,7295,1,3,1387.26,145
Multiple carriers,DEL,COK,1,0,18916,3,3,2201.6,440
Multiple carriers,DEL,COK,1,0,8266,21,5,2201.6,385
Jet Airways,DEL,COK,1,1,12373,18,5,2201.6,1570
Multiple carriers,DEL,COK,1,0,11188,18,5,2084.71,555
Jet Airways,CCU,BLR,1,0,14151,18,5,3022.67,505
Jet Airways,DEL,COK,1,0,14714,1,6,2201.6,660
Jet Airways,BLR,DEL,0,0,7229,6,4,1709.71,180
Jet Airways,DEL,COK,1,0,12242,27,3,2201.6,1165
Jet Airways,BLR,DEL,1,1,9134,15,3,1971.87,325
IndiGo,BLR,DEL,0,0,3943,1,5,1709.71,170
Air India,BLR,DEL,0,0,6961,1,6,1709.71,165
Jet Airways,BOM,HYD,2,0,23843,12,3,2539.04,500
SpiceJet,MAA,CCU,0,0,3597,24,5,1387.26,135
Multiple carriers,DEL,COK,1,0,7408,27,6,2201.6,480
SpiceJet,BLR,DEL,0,2,3257,27,5,1709.71,160
SpiceJet,BOM,HYD,0,2,1965,6,5,623.54,90
Multiple carriers,DEL,COK,1,0,9100,27,3,2201.6,755
Air India,BOM,HYD,0,0,3100,18,6,623.54,75
Jet Airways,BLR,DEL,1,0,26890,1,3,1971.87,625
Jet Airways,BLR,DEL,0,0,8016,24,6,1709.71,180
Air India,CCU,BLR,1,0,12173,24,3,3022.67,1435
IndiGo,DEL,COK,1,0,8784,27,5,2201.6,965
IndiGo,DEL,COK,1,0,5298,9,5,2084.71,320
Jet Airways,BLR,DEL,1,1,11087,9,3,1971.87,1475
SpiceJet,DEL,COK,1,0,5409,9,6,2077.09,295
GoAir,DEL,COK,1,0,5842,1,5,2247.89,370
Jet Airways,BOM,HYD,0,1,2228,18,3,623.54,90
SpiceJet,MAA,CCU,0,2,3543,6,5,1387.26,140
IndiGo,CCU,BLR,1,0,7228,21,5,2300.57,315
IndiGo,DEL,COK,1,0,6287,15,4,2084.71,425
Multiple carriers,DEL,COK,1,0,13377,27,6,2201.6,750
IndiGo,CCU,BLR,0,0,6985,3,3,1547.27,165
Air India,DEL,COK,1,0,8372,3,6,2201.6,375
Air India,CCU,BLR,2,0,14687,21,5,3332.1,1200
Jet Airways,DEL,COK,0,0,9564,9,3,2048.6,195
Vistara,BOM,HYD,1,0,12080,12,3,2404.77,480
Multiple carriers,DEL,COK,2,0,18275,3,6,2325.49,460
IndiGo,DEL,COK,1,0,6093,6,6,2201.6,810
Jet Airways,DEL,COK,2,0,14861,9,3,2308.95,1365
IndiGo,CCU,BLR,0,0,4804,18,5,1547.27,155
Jet Airways,CCU,BLR,1,1,9314,1,5,3022.67,1365
Multiple carriers,DEL,COK,1,0,9794,9,5,2201.6,615
Jet Airways,DEL,COK,2,1,13029,21,5,2206.24,810
SpiceJet,CCU,BLR,0,2,3841,3,6,1547.27,150
Jet Airways,BLR,DEL,1,0,12284,18,3,1971.87,315
Jet Airways,DEL,COK,1,0,14714,9,6,2201.6,395
Jet Airways,CCU,BLR,1,1,7064,1,4,2500.36,965
Jet Airways,BLR,DEL,0,1,5198,18,5,1709.71,180
Jet Airways,CCU,BLR,1,0,14781,15,5,2500.36,590
Air India,DEL,COK,2,0,13381,24,6,4043.05,1380
Air India,DEL,COK,0,0,6094,1,6,2048.6,170
IndiGo,DEL,COK,1,0,5298,1,6,2084.71,320
Multiple carriers,DEL,COK,1,0,7408,27,6,2201.6,660
Jet Airways,CCU,BLR,1,0,14388,12,5,2500.36,890
Air India,DEL,COK,2,0,9443,24,6,2263.95,1410
Air India,DEL,COK,1,0,7480,27,6,2278.33,1255
IndiGo,DEL,COK,0,0,5406,15,3,2048.6,195
Jet Airways,DEL,COK,0,0,9564,12,6,2048.6,195
Jet Airways,DEL,COK,2,1,10368,9,6,2206.24,560
IndiGo,DEL,COK,1,0,5636,9,5,2278.33,315
SpiceJet,BOM,HYD,0,2,1965,9,5,623.54,90
Jet Airways,CCU,BLR,1,0,12739,12,6,2500.36,450
IndiGo,CCU,BLR,0,0,4148,12,3,1547.27,155
IndiGo,DEL,COK,1,0,7191,9,5,2201.6,860
Jet Airways,DEL,COK,1,1,10262,6,6,2201.6,1280
Vistara,CCU,BLR,1,0,12312,24,3,3022.67,630
Jet Airways,DEL,COK,1,1,10262,3,6,2201.6,1485
Jet Airways,DEL,COK,0,0,9564,15,6,2048.6,195
Jet Airways,CCU,BLR,1,0,13759,24,3,2500.36,1335
Vistara,CCU,BLR,1,0,8610,6,5,3022.67,1640
Jet Airways,DEL,COK,1,0,14714,15,6,2201.6,360
IndiGo,BLR,DEL,0,0,4823,3,6,1709.71,170
Air Asia,DEL,COK,1,0,6451,27,5,2077.09,470
Jet Airways,DEL,COK,1,0,16079,21,5,2201.6,300
Jet Airways,DEL,COK,0,1,7202,1,6,2048.6,195
IndiGo,BLR,DEL,0,0,4944,24,3,1709.71,170
SpiceJet,BLR,DEL,0,0,3625,1,6,1709.71,160
Jet Airways,CCU,BLR,1,1,9663,9,5,2500.36,1315
Multiple carriers,DEL,COK,1,0,9794,15,5,2201.6,520
SpiceJet,BOM,HYD,0,0,2437,1,5,623.54,90
Multiple carriers,DEL,COK,1,0,13377,15,6,2201.6,930
Jet Airways,CCU,BLR,1,1,8586,6,6,2500.36,520
Jet Airways,BLR,DEL,1,0,19225,6,3,1971.87,380
Jet Airways,DEL,COK,1,0,15554,18,5,2201.6,335
Jet Airways,CCU,BLR,1,0,12121,1,5,3022.67,750
IndiGo,BLR,DEL,0,0,3943,27,5,1709.71,170
Jet Airways,BLR,DEL,1,0,13555,18,3,1971.87,695
IndiGo,BLR,DEL,0,0,4990,21,6,1709.71,185
Air India,DEL,COK,1,0,8854,6,3,2077.09,1590
Multiple carriers,DEL,COK,1,0,7878,27,5,2084.71,540
Vistara,BLR,DEL,0,0,8028,3,3,1709.71,165
Jet Airways,CCU,BLR,1,1,8586,9,5,2500.36,800
Air India,CCU,BLR,2,0,15164,1,5,3728.94,1215
Jet Airways,BLR,DEL,1,0,12284,18,3,1971.87,495
Jet Airways,BOM,HYD,0,1,4995,21,6,623.54,85
Multiple carriers,DEL,COK,1,0,10051,27,5,2201.6,630
Jet Airways,CCU,BLR,1,1,9663,21,5,2500.36,1200
Air India,CCU,BLR,2,0,14424,1,5,3290.72,1345
Jet Airways,DEL,COK,1,0,14714,15,6,2201.6,540
Air India,BOM,HYD,0,0,3100,24,5,623.54,90
IndiGo,DEL,COK,1,0,6493,6,6,2077.09,320
Jet Airways,CCU,BLR,1,0,14571,6,6,2500.36,1025
Jet Airways,DEL,COK,2,1,10368,15,6,2206.24,810
Jet Airways,DEL,COK,1,0,14714,3,6,2201.6,805
SpiceJet,MAA,CCU,0,2,3543,18,5,1387.26,135
Air Asia,CCU,BLR,1,0,6810,6,6,3022.67,710
SpiceJet,CCU,BLR,0,2,5201,24,3,1547.27,150
Multiple carriers,DEL,COK,1,0,13377,24,6,2201.6,480
Multiple carriers Premium economy,DEL,COK,1,0,14629,21,3,2201.6,680
IndiGo,DEL,COK,1,0,6093,9,4,2201.6,810
Multiple carriers,DEL,COK,3,0,15419,12,6,2313.05,835
Air India,CCU,BLR,2,0,13484,21,5,3097.47,1255
Air India,DEL,COK,1,0,8372,18,5,2201.6,640
Air India,BLR,DEL,2,0,8534,15,3,2109.51,1625
Jet Airways,BLR,DEL,0,1,4030,15,5,1709.71,180
Jet Airways,DEL,COK,2,0,13292,24,6,2232.34,1130
Jet Airways,DEL,COK,2,0,13014,24,6,2206.24,1375
Air India,DEL,COK,1,0,16754,9,3,2201.6,675
IndiGo,CCU,BLR,0,0,6565,1,3,1547.27,160
Jet Airways,DEL,COK,1,0,16079,27,5,2201.6,1210
Jet Airways,DEL,COK,2,1,11507,9,5,2232.34,910
Vistara,BOM,HYD,1,0,12395,6,3,2404.77,1555
IndiGo,BLR,DEL,1,0,22153,1,3,1971.87,300
Jet Airways,DEL,COK,2,1,10919,27,6,2600.67,1790
Jet Airways,CCU,BLR,1,0,13759,24,3,2500.36,455
Air India,DEL,COK,0,0,6094,18,4,2048.6,170
Air India,CCU,BLR,2,0,11542,21,5,3097.47,1700
Jet Airways,DEL,COK,2,0,13376,9,6,2600.67,1300
Jet Airways,BLR,DEL,1,0,25735,1,3,1971.87,1365
Jet Airways,BLR,DEL,1,0,17471,6,3,1971.87,1450
Jet Airways,CCU,BLR,1,1,10844,9,6,2500.36,425
Air India,DEL,COK,1,0,8372,3,6,2201.6,760
IndiGo,MAA,CCU,0,0,3858,15,6,1387.26,145
IndiGo,BLR,DEL,0,0,5694,15,3,1709.71,165
Jet Airways,DEL,COK,1,0,17234,3,3,2201.6,1475
Jet Airways,DEL,COK,2,0,11546,9,4,2671.33,1140
Vistara,BLR,DEL,0,0,8028,3,3,1709.71,160
Jet Airways,BLR,DEL,0,0,8016,15,6,1709.71,180
Air India,CCU,BLR,1,0,10413,24,5,3022.67,1435
Air India,BLR,DEL,2,0,11948,12,3,3502.44,665
Jet Airways,BOM,HYD,0,1,3205,1,4,623.54,90
IndiGo,BLR,DEL,0,0,4423,18,5,1709.71,170
Vistara,BLR,DEL,0,0,4878,24,3,1709.71,160
IndiGo,DEL,COK,1,0,5912,15,4,2077.09,310
Air India,CCU,BLR,2,0,11411,12,5,3045.77,1625
Multiple carriers,DEL,COK,1,0,7618,24,6,2201.6,840
Jet Airways,BLR,DEL,0,0,7229,12,4,1709.71,175
IndiGo,DEL,COK,1,0,6147,27,6,2077.09,290
Jet Airways,DEL,COK,2,0,14237,15,6,2220.78,600
IndiGo,DEL,COK,1,0,6101,21,3,2247.89,355
Air India,CCU,BLR,2,0,12324,21,5,2573.87,765
Vistara,BLR,DEL,1,0,18387,1,3,1977.76,915
Jet Airways,DEL,COK,1,1,10262,3,6,2201.6,745
Jet Airways,DEL,COK,1,1,10262,15,6,2201.6,600
Jet Airways,BLR,DEL,0,0,7229,21,4,1709.71,180
Air Asia,CCU,BLR,0,0,3807,27,6,1547.27,150
Multiple carriers,DEL,COK,1,0,7695,21,3,2201.6,620
Air India,CCU,BLR,2,0,12723,18,5,3045.77,1625
SpiceJet,BOM,HYD,0,2,2175,15,5,623.54,90
IndiGo,DEL,COK,1,0,6628,27,5,2201.6,975
Jet Airways,DEL,COK,2,0,13376,12,6,2600.67,830
IndiGo,CCU,BLR,0,0,4148,27,3,1547.27,155
Jet Airways,DEL,COK,2,1,9254,27,3,2232.34,1380
Jet Airways,BLR,DEL,0,0,8016,24,6,1709.71,185
Jet Airways,BLR,DEL,0,1,4030,1,5,1709.71,180
Jet Airways,BLR,DEL,0,1,5198,12,5,1709.71,180
Air Asia,CCU,BLR,0,0,4409,15,4,1547.27,150
Air India,BOM,HYD,0,0,10082,1,3,623.54,90
Jet Airways,CCU,BLR,1,1,9663,18,5,2500.36,1200
SpiceJet,BLR,DEL,0,0,3971,3,4,1709.71,160
IndiGo,MAA,CCU,0,0,6297,15,3,1387.26,140
SpiceJet,BLR,DEL,0,2,3573,9,5,1709.71,160
Jet Airways,CCU,BLR,1,1,10844,21,5,2500.36,510
IndiGo,BLR,DEL,0,0,4423,27,4,1709.71,165
Jet Airways,BLR,DEL,1,0,19225,6,3,1971.87,435
IndiGo,MAA,CCU,0,0,6297,12,3,1387.26,145
SpiceJet,CCU,BLR,0,0,3849,6,3,1547.27,140
Multiple carriers,DEL,COK,1,0,15078,6,3,2201.6,450
IndiGo,CCU,BLR,1,0,4205,12,5,1662.88,265
Air India,BLR,DEL,0,0,5228,27,5,1709.71,170
Multiple carriers,DEL,COK,1,0,7408,6,6,2201.6,840
Jet Airways,BLR,DEL,0,1,7229,9,6,1709.71,175
Jet Airways,DEL,COK,2,1,10919,15,6,2600.67,830
Jet Airways,BLR,DEL,0,1,4544,1,5,1709.71,175
Jet Airways,DEL,COK,1,1,6540,21,3,2201.6,1225
Jet Airways,DEL,COK,2,0,9483,21,3,2263.95,1420
Jet Airways,DEL,COK,1,0,16079,21,5,2201.6,540
Multiple carriers,DEL,COK,1,0,13377,1,6,2201.6,435
IndiGo,BLR,DEL,0,0,4823,3,6,1709.71,175
Jet Airways,CCU,BLR,1,0,14151,15,5,3022.67,1075
GoAir,CCU,BLR,1,0,6095,9,5,2500.36,495
Air India,DEL,COK,1,0,12029,27,5,2201.6,555
Air India,CCU,BLR,1,0,4437,6,4,1662.88,965
IndiGo,BLR,DEL,0,0,3419,27,6,1709.71,165
IndiGo,BLR,DEL,0,0,3943,1,4,1709.71,170
Multiple carriers,DEL,COK,1,0,13542,21,3,2201.6,695
Air India,DEL,COK,1,0,7174,27,6,2077.09,320
IndiGo,BOM,HYD,0,0,7417,9,3,623.54,85
Jet Airways,DEL,COK,2,0,16704,9,5,2263.95,900
Air India,CCU,BLR,0,0,4435,18,3,1547.27,155
Air India,CCU,BLR,2,0,11432,21,5,2573.87,1210
Air Asia,BLR,DEL,0,0,3383,21,6,1709.71,170
IndiGo,CCU,BLR,0,0,4804,21,4,1547.27,155
Air Asia,BLR,DEL,0,0,3383,27,5,1709.71,170
IndiGo,CCU,BLR,1,0,6991,24,5,2538.47,320
IndiGo,DEL,COK,1,0,5073,21,3,2084.71,265
Multiple carriers,DEL,COK,1,0,7695,21,3,2201.6,915
Air India,DEL,COK,1,0,7480,24,5,2278.33,765
Jet Airways,DEL,COK,1,1,10262,9,6,2201.6,1505
Jet Airways,BLR,DEL,1,0,13817,12,3,1971.87,750
Jet Airways,CCU,BLR,1,0,13067,21,5,3022.67,575
SpiceJet,BOM,HYD,0,2,1965,6,6,623.54,90
IndiGo,DEL,COK,1,0,6674,6,6,2084.71,560
Air India,BOM,HYD,2,0,16172,12,3,1282.1,710
Multiple carriers,DEL,COK,1,1,7268,24,6,2201.6,385
Jet Airways,BLR,DEL,1,0,17524,15,3,1971.87,315
Multiple carriers,DEL,COK,1,0,7888,21,5,2201.6,450
IndiGo,BOM,HYD,0,0,2754,6,6,623.54,90
Air India,BLR,DEL,3,0,10573,3,3,2047.74,715
Multiple carriers,DEL,COK,1,0,11789,9,6,2201.6,440
Jet Airways,CCU,BLR,1,0,13067,6,5,3022.67,1365
IndiGo,BLR,DEL,0,0,4238,24,3,1709.71,165
Multiple carriers,DEL,COK,1,0,9794,21,5,2201.6,690
Air India,DEL,COK,2,0,7615,21,3,2292.07,1580
Jet Airways,CCU,BLR,1,1,7064,1,4,2500.36,800
IndiGo,CCU,BLR,1,0,3809,15,4,1662.88,265
SpiceJet,CCU,BLR,0,2,3841,18,6,1547.27,150
Multiple carriers,DEL,COK,1,0,6795,27,5,2201.6,830
IndiGo,CCU,BLR,1,0,4565,24,4,1662.88,290
IndiGo,DEL,COK,1,0,12351,9,3,2201.6,420
IndiGo,DEL,COK,0,0,5021,18,3,2048.6,195
Air India,DEL,COK,2,0,10467,21,5,2292.07,1220
Air India,BLR,DEL,0,0,6121,15,4,1709.71,165
SpiceJet,MAA,CCU,0,0,6300,15,3,1387.26,140
Air Asia,BLR,DEL,0,0,10715,1,3,1709.71,170
Air India,CCU,BLR,0,0,5510,24,5,1547.27,150
Jet Airways,BLR,DEL,0,1,6144,3,5,1709.71,185
Jet Airways,DEL,COK,2,0,19329,6,3,2263.95,1475
Air India,BOM,HYD,2,0,13253,6,3,2435.51,1840
Jet Airways,CCU,BLR,1,0,13941,12,5,2500.36,800
IndiGo,CCU,BLR,0,0,4488,1,4,1547.27,155
SpiceJet,CCU,BLR,0,2,3841,3,6,1547.27,155
Multiple carriers,DEL,COK,1,0,7575,15,5,2201.6,470
Air India,DEL,COK,2,0,9968,27,5,2263.95,1595
Jet Airways,DEL,COK,2,0,15129,9,5,2263.95,1775
IndiGo,CCU,BLR,1,0,4864,6,5,1547.97,330
Air India,DEL,COK,1,0,7480,3,6,2278.33,965
Multiple carriers,DEL,COK,1,0,15867,6,3,2201.6,710
Jet Airways,CCU,BLR,1,0,13067,21,5,3022.67,750
Air India,CCU,BLR,1,0,8366,9,5,2500.36,905
Air India,DEL,COK,2,0,21571,3,3,2335.87,1820
Air Asia,BLR,DEL,0,0,4282,12,5,1709.71,170
Air India,DEL,COK,2,0,13591,9,5,4043.05,1580
Vistara,CCU,BLR,1,0,7927,1,4,3022.67,1625
Jet Airways,DEL,COK,1,0,14714,3,6,2201.6,1680
Jet Airways,BLR,DEL,1,1,11087,12,3,1971.87,1275
Air India,DEL,COK,1,0,28322,1,3,2201.6,1660
Jet Airways,CCU,BLR,1,1,9314,1,5,3022.67,1570
IndiGo,DEL,COK,1,0,7060,9,6,2077.09,290
IndiGo,MAA,CCU,0,0,7900,1,3,1387.26,145
Jet Airways,BOM,HYD,0,0,5678,24,6,623.54,85
IndiGo,CCU,BLR,1,0,4860,24,4,1654.62,275
SpiceJet,BOM,HYD,0,0,2017,1,5,623.54,90
IndiGo,CCU,BLR,1,0,5069,12,6,1654.62,290
Vistara,CCU,BLR,1,0,9397,9,6,3022.67,1655
IndiGo,DEL,COK,1,0,5073,6,4,2201.6,300
Air India,CCU,BLR,3,0,15145,24,3,4205.65,1040
Multiple carriers,DEL,COK,1,0,8099,24,6,2201.6,600
Air India,BLR,DEL,1,0,14594,6,3,2028.89,480
IndiGo,DEL,COK,0,0,4729,27,3,2048.6,185
IndiGo,CCU,BLR,0,0,4804,21,5,1547.27,155
Jet Airways,DEL,COK,2,1,19644,27,5,2335.87,440
Air India,DEL,COK,2,0,8656,27,3,2263.95,1410
Jet Airways,DEL,COK,2,0,13014,9,6,2206.24,1615
IndiGo,DEL,COK,1,0,6442,27,3,2084.71,570
Jet Airways,DEL,COK,1,1,12373,9,5,2201.6,1415
Jet Airways,CCU,BLR,1,1,10539,6,6,3022.67,1730
Jet Airways,CCU,BLR,1,1,10844,21,5,2500.36,800
Vistara,CCU,BLR,1,0,8452,6,6,3022.67,965
IndiGo,DEL,COK,1,0,7144,18,5,2084.71,835
SpiceJet,BLR,DEL,0,0,5126,9,3,1709.71,170
Multiple carriers,DEL,COK,1,0,6795,12,6,2201.6,390
Jet Airways,CCU,BLR,1,1,8586,12,5,2500.36,775
SpiceJet,CCU,BLR,0,2,4439,18,5,1547.27,145
SpiceJet,BLR,DEL,0,2,6205,15,3,1709.71,175
IndiGo,BLR,DEL,0,0,4284,6,5,1709.71,175
Jet Airways,CCU,BLR,1,0,14571,6,6,2500.36,425
Air Asia,CCU,BLR,0,0,3807,6,4,1547.27,150
SpiceJet,CCU,BLR,0,0,3850,6,3,1547.27,160
SpiceJet,CCU,BLR,1,0,8479,18,5,2408.53,435
Multiple carriers,DEL,COK,1,0,8073,18,5,2201.6,720
IndiGo,BLR,DEL,0,0,3943,1,6,1709.71,170
IndiGo,MAA,CCU,0,0,4332,9,5,1387.26,145
SpiceJet,CCU,BLR,0,0,4174,27,4,1547.27,150
Air India,BLR,DEL,1,3,14594,1,3,2028.89,1265
Jet Airways,DEL,COK,2,1,11507,3,6,2232.34,810
Multiple carriers,DEL,COK,1,1,6093,15,6,2084.71,920
IndiGo,BLR,DEL,0,0,8033,24,3,1709.71,175
IndiGo,BLR,DEL,0,0,4823,27,6,1709.71,180
Jet Airways,DEL,COK,2,0,13292,3,6,2232.34,910
